Scene Token,Scene Name,Description,Num Samples,Camera,LiDAR,RADAR,Num_Vehicle_Observations,Num_Vehicles,Mean_Vehicle_Speed_mps,Median_Vehicle_Speed_mps,P95_Vehicle_Speed_mps,weather,area,daytime,season,lighting,structure,construction,Eligible,Selection_Speed_Group,Selection_Reason
4a5df27f4fff4310a8e810375d13a070,scene-ea5f9f9ec8764612b68cca98c767aadb-1,weather.overcast;area.highway;daytime.noon;season.winter;lighting.illuminated;structure.overpass;construction.unchanged,40,804,1205,2384,1001,62,27.415609826073975,27.206528295495193,34.58242524143748,overcast,highway,noon,winter,illuminated,overpass,unchanged,True,Q3,context_representative
63fe44fc70824d4499228e8d293d0e91,scene-a038db099ca34ec4b8a9422758969bb8-7,weather.clear;area.highway;daytime.noon;season.autumn;lighting.illuminated;structure.underpass;construction.unchanged,40,805,1208,2372,971,68,29.43635236951967,25.229579526943244,41.36648397896501,clear,highway,noon,autumn,illuminated,underpass,unchanged,True,Q3,context_representative
8bb076de824e4fa7a4e2a5ce65baf9ee,scene-757adc42b1aa4436a62036e10e3999ce-6,weather.clear;area.highway;daytime.morning;season.autumn;lighting.illuminated;structure.underpass;construction.unchanged,40,804,1205,2342,970,61,29.710101787139145,29.95463153045356,36.90844205577671,clear,highway,morning,autumn,illuminated,underpass,unchanged,True,Q4_high,context_representative
757f9e11f7774c2e9455ad51f38c90e8,scene-fb64d203d417452f830ca73efed80c41-10,weather.clear;area.highway;daytime.noon;season.winter;lighting.illuminated;structure.regular;construction.unchanged,40,805,1208,2276,949,70,14.489005193021594,13.530475550990568,34.586856291604036,clear,highway,noon,winter,illuminated,regular,unchanged,True,Q2,context_representative
32697e1c361a4d5da43f0613b1a860b9,scene-57f9e1f3e5bc4ab9a1d7a715d71b3c68-7,weather.clear;area.highway;daytime.noon;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,805,1206,2125,947,70,26.709088021249926,29.66209803192992,40.52030882815261,clear,highway,noon,summer,illuminated,regular,unchanged,True,Q4_high,context_representative
6542fc85a79e4802b0b31662b785353e,scene-41640f6466f34238b0c03f673abe9417-2,weather.clear;area.city;daytime.morning;season.autumn;lighting.dark;structure.regular;construction.unchanged,40,804,1206,2371,940,41,0.8460307612650586,0.166245687442852,4.362044483559191,clear,city,morning,autumn,dark,regular,unchanged,True,Q1_low,context_representative
4469917d1b574f9fb0dbd0f62a7e300f,scene-b201f6e737e34c2d87830fc1e2911516-13,weather.rain;area.highway;daytime.noon;season.autumn;lighting.illuminated;structure.tunnel;construction.unchanged,40,805,1208,2405,922,47,18.848300888030472,18.065273199658563,23.796328701166207,rain,highway,noon,autumn,illuminated,tunnel,unchanged,True,Q2,context_representative
863a3ce2e9f84ed4ab0c39c8921661e4,scene-c95d907aed7f472e9fd73f9aac273878-15,weather.rain;area.highway;daytime.morning;season.summer;lighting.illuminated;structure.underpass;construction.unchanged,40,804,1205,2406,912,38,9.134376118322798,7.799698621124654,13.991238795115093,rain,highway,morning,summer,illuminated,underpass,unchanged,True,Q1_low,context_representative
79c89cfc28114ce3bad6bf944c3a9d4b,scene-c95d907aed7f472e9fd73f9aac273878-18,weather.rain;area.highway;daytime.morning;season.summer;lighting.illuminated;structure.overpass;construction.roadworks,40,804,1205,2335,912,29,10.764431334280738,11.46898420623143,19.62007788870988,rain,highway,morning,summer,illuminated,overpass,roadworks,True,Q2,context_representative
2fb0ce9621ef404cba4fe85e3ccb6bf7,scene-5d1be655af144d6986ab8c0280cf3221-2,weather.overcast;area.residential;daytime.noon;season.winter;lighting.illuminated;structure.regular;construction.unchanged,40,805,1208,2196,909,61,5.894098176181459,5.62510117806608,16.552545359090306,overcast,residential,noon,winter,illuminated,regular,unchanged,True,Q1_low,context_representative
58e67c946c704d58a5b9eb0796803248,scene-57f9e1f3e5bc4ab9a1d7a715d71b3c68-13,weather.clear;area.highway;daytime.evening;season.summer;lighting.illuminated;structure.bridge;construction.unchanged,40,805,1206,2206,899,61,31.545805787636045,31.745064425178978,38.56791825841212,clear,highway,evening,summer,illuminated,bridge,unchanged,True,Q4_high,context_representative
8d9e626366b543e4983325eee986ef35,scene-3195e3bfd1de4f9ba82f874790c7856c-11,weather.overcast;area.highway;daytime.noon;season.summer;lighting.illuminated;structure.bridge;construction.unchanged,40,805,1208,2360,897,58,29.522889383382157,29.277277007531787,37.43999632079316,overcast,highway,noon,summer,illuminated,bridge,unchanged,True,Q4_high,context_representative
865582f0dfe249eebc67ee45299828a1,scene-151b4346109a43769f29f0a7ec75fb1d-6,weather.rain;area.highway;daytime.noon;season.winter;lighting.illuminated;structure.underpass;construction.unchanged,40,805,1208,2291,887,48,25.063294019696233,26.594243595692664,35.99258427097216,rain,highway,noon,winter,illuminated,underpass,unchanged,True,Q3,context_representative
ffc3eda52c0a41beaa14a7718702b9b0,scene-b8e7da1bd8d6430792a51b52fea484a5-4,weather.clear;area.rural;daytime.noon;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,804,1205,2178,875,45,5.611450824826627,0.8265981842109722,23.334575142560297,clear,rural,noon,summer,illuminated,regular,unchanged,True,Q1_low,context_representative
ecc66ce2d77947b3916372795d283de7,scene-757adc42b1aa4436a62036e10e3999ce-3,weather.other_weather;area.highway;daytime.morning;season.autumn;lighting.twilight;structure.underpass;construction.unchanged,40,804,1206,2342,871,59,26.683056765634255,25.43406417768464,34.867632192478595,other_weather,highway,morning,autumn,twilight,underpass,unchanged,True,Q3,context_representative
ebad6e1d8a3040a5b1de8eb191caaa2e,scene-47d21ae92c444c698d3db575db1dc8b7-14,weather.overcast;area.highway;daytime.noon;season.autumn;lighting.illuminated;structure.underpass;construction.unchanged,40,804,1206,2324,865,52,33.29969800964786,33.873779646258875,43.173939175103875,overcast,highway,noon,autumn,illuminated,underpass,unchanged,True,Q4_high,context_representative
95ed1e74fe6141c09b4e0828798a4991,scene-cc3bdae2b0a244db821e609e2f31ac6b-3,weather.overcast;area.highway;daytime.morning;season.autumn;lighting.illuminated;structure.regular;construction.unchanged,40,804,1206,2403,847,35,7.338154361648391,7.001807691105209,17.427107403328648,overcast,highway,morning,autumn,illuminated,regular,unchanged,True,Q1_low,context_representative
5c34f9d8fbae43279ece691d9d27a559,scene-cc3bdae2b0a244db821e609e2f31ac6b-11,weather.overcast;area.rural;daytime.morning;season.autumn;lighting.illuminated;structure.regular;construction.unchanged,40,804,1205,2391,847,33,9.13858065055471,10.574483427669756,19.694025158984097,overcast,rural,morning,autumn,illuminated,regular,unchanged,True,Q1_low,context_representative
3198b90e362940eaab64ddf32b0db1f6,scene-61eecde6d6fb4ffeb15d59b428066b5a-15,weather.clear;area.highway;daytime.morning;season.summer;lighting.illuminated;structure.bridge;construction.unchanged,40,804,1205,2401,845,51,29.12852712803678,29.675838847047427,36.80455292551022,clear,highway,morning,summer,illuminated,bridge,unchanged,True,Q4_high,context_representative
3a22ae48231f4502ad29a447fc228a13,scene-2a8ba56871df4cbd9ae75f13c3171af2-4,weather.rain;area.rural;daytime.noon;season.autumn;lighting.illuminated;structure.regular;construction.unchanged,40,804,1205,2405,841,51,4.116325794203033,3.3910599352014104,12.400141348547292,rain,rural,noon,autumn,illuminated,regular,unchanged,True,Q1_low,context_representative
3302e216f50447e5a3a71fd6054aee53,scene-f123519a7ffd4e85bb61763335edbb6b-5,weather.rain;area.highway;daytime.noon;season.autumn;lighting.glare;structure.overpass;construction.unchanged,40,805,1207,2402,835,58,22.922933462003687,22.316436081491688,29.571728118269284,rain,highway,noon,autumn,glare,overpass,unchanged,True,Q2,context_representative
b1a36578d7b34854af589c9f580ecfc7,scene-a038db099ca34ec4b8a9422758969bb8-15,weather.overcast;area.rural;daytime.noon;season.autumn;lighting.illuminated;structure.regular;construction.unchanged,40,805,1208,2407,835,45,6.039076864327559,4.270554868850015,15.683730475007943,overcast,rural,noon,autumn,illuminated,regular,unchanged,True,Q1_low,context_representative
f53c2287a70d4fd69c35993ae49f075e,scene-41640f6466f34238b0c03f673abe9417-20,weather.clear;area.highway;daytime.morning;season.autumn;lighting.dark;structure.regular;construction.unchanged,40,804,1206,2147,832,64,27.91415855331696,27.65673057560661,35.200419495683185,clear,highway,morning,autumn,dark,regular,unchanged,True,Q3,context_representative
c413fd20e5414f7b9364e22711aef1f2,scene-df73192e74434050bae9fa05ff713dc2-4,weather.rain;area.terminal;daytime.morning;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,804,1205,2354,823,29,0.4272496888418331,0.1612453992090672,2.3386360219055518,rain,terminal,morning,summer,illuminated,regular,unchanged,True,Q1_low,context_representative
ce9d62c78a3540e29df148d14cc6135d,scene-41640f6466f34238b0c03f673abe9417-5,weather.clear;area.city;daytime.morning;season.autumn;lighting.twilight;structure.regular;construction.unchanged,40,804,1206,2384,822,45,1.2517220435883154,0.19427907383706472,6.522035223944205,clear,city,morning,autumn,twilight,regular,unchanged,True,Q1_low,context_representative
3df7e3239c734782879b1b89a1f82ee0,scene-a6a87db5125846bda72ccfc9931ee153-3,weather.overcast;area.rural;daytime.noon;season.winter;lighting.illuminated;structure.bridge;construction.unchanged,40,804,1208,2220,813,35,11.013605653877747,12.929945243220532,19.859628503221387,overcast,rural,noon,winter,illuminated,bridge,unchanged,True,Q2,context_representative
6a44f4da00584f21b3e4e71860e4853e,scene-9db2aaafda8c40efbb195b214311f4f2-1,weather.clear;area.highway;daytime.evening;season.summer;lighting.illuminated;structure.underpass;construction.unchanged,40,802,1204,2198,803,69,30.82861986609556,29.70702529065478,44.517564908691526,clear,highway,evening,summer,illuminated,underpass,unchanged,True,Q4_high,context_representative
fe58215686024436b63d30612c7782fb,scene-151b4346109a43769f29f0a7ec75fb1d-4,weather.rain;area.highway;daytime.noon;season.winter;lighting.illuminated;structure.regular;construction.unchanged,40,805,1208,2378,799,49,32.52686500082327,32.07948333996297,39.597259664427106,rain,highway,noon,winter,illuminated,regular,unchanged,True,Q4_high,context_representative
a4400949bb9f45d48e00cff821773bfd,scene-a2fd0ce217b5420982d94bccc8e0614c-4,weather.clear;area.rural;daytime.noon;season.winter;lighting.illuminated;structure.overpass;construction.unchanged,40,804,1205,2332,792,59,10.757276991903368,15.479298839648784,20.535024770192223,clear,rural,noon,winter,illuminated,overpass,unchanged,True,Q2,context_representative
e0549077e7b64959adcf02892b3936db,scene-fb64d203d417452f830ca73efed80c41-8,weather.overcast;area.highway;daytime.noon;season.winter;lighting.illuminated;structure.bridge;construction.unchanged,40,805,1208,2122,790,50,32.27906446690417,32.57473771321945,42.59687739819413,overcast,highway,noon,winter,illuminated,bridge,unchanged,True,Q4_high,context_representative
8bc0d4e7a0ef4037a09ccc6abb9d194e,scene-bbae3a9a7249479785a7598bafc84217-1,weather.fog;area.highway;daytime.morning;season.autumn;lighting.illuminated;structure.underpass;construction.unchanged,40,805,1207,2361,767,63,25.166161682577084,25.210054568016528,30.544095624147424,fog,highway,morning,autumn,illuminated,underpass,unchanged,True,Q3,context_representative
943db81c3993400dbd62a92ec9fec0b1,scene-d24a0af639f642b9a721437b6ac8a893-5,weather.clear;area.highway;daytime.evening;season.autumn;lighting.twilight;structure.overpass;construction.unchanged,40,804,1206,2317,766,49,27.80277438293049,28.90970590505783,37.795601347257595,clear,highway,evening,autumn,twilight,overpass,unchanged,True,Q3,context_representative
9642e9ff637c46e4980acef3e1ea88be,scene-b201f6e737e34c2d87830fc1e2911516-2,weather.rain;area.highway;daytime.noon;season.autumn;lighting.illuminated;structure.bridge;construction.unchanged,40,805,1207,2371,756,60,26.389508706256805,27.57545961219239,36.07449765926936,rain,highway,noon,autumn,illuminated,bridge,unchanged,True,Q3,context_representative
7a9a42645a004dd7a0164f10a72a30e0,scene-57f9e1f3e5bc4ab9a1d7a715d71b3c68-12,weather.clear;area.highway;daytime.evening;season.summer;lighting.illuminated;structure.overpass;construction.unchanged,40,805,1206,2303,750,69,30.330330375273324,31.071159675838494,40.56771314950848,clear,highway,evening,summer,illuminated,overpass,unchanged,True,Q4_high,context_representative
4e81df97fd624d43a0b030678153106c,scene-0c2e941c5ba2476b9e20b29ce4c678b9-3,weather.clear;area.city;daytime.noon;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,805,1208,2046,741,38,1.8344606686742018,0.3219013020701148,11.368599574355871,clear,city,noon,summer,illuminated,regular,unchanged,True,Q1_low,context_representative
7dedbc9d6739401387b9811ab9e9d44a,scene-e3ee19c09730474890cdc9aada4f1f50-2,weather.overcast;area.parking;daytime.noon;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,805,1208,2390,729,30,1.754942670762436,0.1577259062807008,12.920438270807354,overcast,parking,noon,summer,illuminated,regular,unchanged,True,Q1_low,context_representative
2d7f4bc4b05a45bbb7a467d05fcb6e43,scene-a038db099ca34ec4b8a9422758969bb8-9,weather.overcast;area.highway;daytime.noon;season.autumn;lighting.illuminated;structure.bridge;construction.unchanged,40,805,1208,2337,728,58,26.95667014514375,24.722075182952995,38.67200104183863,overcast,highway,noon,autumn,illuminated,bridge,unchanged,True,Q2,context_representative
7ea8fbdcce294bc689950691f530d896,scene-47d21ae92c444c698d3db575db1dc8b7-8,weather.overcast;area.other_area;daytime.noon;season.autumn;lighting.illuminated;structure.regular;construction.unchanged,40,804,1206,2111,699,33,5.973716986857726,6.230300498688729,12.685936588442635,overcast,other_area,noon,autumn,illuminated,regular,unchanged,True,Q1_low,context_representative
e43e30a4226c4e37811d0d3d51582c19,scene-d24a0af639f642b9a721437b6ac8a893-4,weather.clear;area.highway;daytime.evening;season.autumn;lighting.dark;structure.underpass;construction.unchanged,40,804,1205,2394,684,41,31.759489168340586,33.49733672745799,41.72173152975904,clear,highway,evening,autumn,dark,underpass,unchanged,True,Q4_high,context_representative
c85c80dceb464e2daadf12e3cc04a8d1,scene-8b00191242364d7fbe58a4dc2e11203c-1,weather.snow;area.highway;daytime.noon;season.autumn;lighting.illuminated;structure.underpass;construction.unchanged,40,805,1208,2374,681,53,23.40844311700983,25.1169003259799,29.289341911816745,snow,highway,noon,autumn,illuminated,underpass,unchanged,True,Q3,context_representative
8f15187a583a47e2a4740651c5bd296c,scene-30b0fa9fa9ec4284961734504bd5ca1e-11,weather.clear;area.rural;daytime.noon;season.winter;lighting.twilight;structure.regular;construction.unchanged,40,804,1208,2083,679,38,12.542916033364456,12.215589617865703,21.433095860658163,clear,rural,noon,winter,twilight,regular,unchanged,True,Q2,context_representative
42d266a4cf1a4904aee1f43feebee587,scene-151b4346109a43769f29f0a7ec75fb1d-5,weather.rain;area.highway;daytime.noon;season.winter;lighting.glare;structure.underpass;construction.unchanged,40,805,1208,2365,675,43,29.427712596955196,29.892409942923884,35.45436338915349,rain,highway,noon,winter,glare,underpass,unchanged,True,Q4_high,context_representative
3cf5057fa53346aabb01fa2ad30f2d2b,scene-757adc42b1aa4436a62036e10e3999ce-15,weather.fog;area.highway;daytime.morning;season.autumn;lighting.illuminated;structure.regular;construction.unchanged,40,804,1205,2303,650,48,29.12304675767956,30.346514201014948,34.907906865592956,fog,highway,morning,autumn,illuminated,regular,unchanged,True,Q4_high,context_representative
35a8dfd12df94daeb322b22b2f08548d,scene-30b0fa9fa9ec4284961734504bd5ca1e-14,weather.clear;area.rural;daytime.noon;season.winter;lighting.twilight;structure.overpass;construction.unchanged,40,804,1208,2336,642,80,12.813848174954096,18.220978451251717,29.146148978049794,clear,rural,noon,winter,twilight,overpass,unchanged,True,Q2,context_representative
2edd6e9b759a47af9ca94375d8089ad2,scene-151b4346109a43769f29f0a7ec75fb1d-8,weather.rain;area.highway;daytime.noon;season.winter;lighting.illuminated;structure.overpass;construction.unchanged,40,805,1208,2384,639,35,27.45033175422441,26.967565675270976,34.9029027460026,rain,highway,noon,winter,illuminated,overpass,unchanged,True,Q3,context_representative
c5c240b83773423badaa43dd4adb7ec0,scene-6ef44746fd28480cb19b5067ae254496-1,weather.overcast;area.highway;daytime.morning;season.winter;lighting.illuminated;structure.regular;construction.unchanged,40,804,1205,2357,639,24,9.616441751405517,10.136644113022854,19.17378449821423,overcast,highway,morning,winter,illuminated,regular,unchanged,True,Q1_low,context_representative
74ed6533f06b499f8680ee2a6e207d08,scene-bbae3a9a7249479785a7598bafc84217-2,weather.fog;area.highway;daytime.morning;season.autumn;lighting.illuminated;structure.bridge;construction.unchanged,40,805,1208,2345,636,52,29.77350405715743,28.249046325581766,38.542461838953756,fog,highway,morning,autumn,illuminated,bridge,unchanged,True,Q3,context_representative
3256fc83aae04efba7e468bdb2aa2785,scene-f123519a7ffd4e85bb61763335edbb6b-3,weather.rain;area.highway;daytime.noon;season.autumn;lighting.glare;structure.tunnel;construction.unchanged,40,805,1207,2406,609,21,22.517546666758424,22.515493657040516,24.782493659563087,rain,highway,noon,autumn,glare,tunnel,unchanged,True,Q2,context_representative
28a3b3e0a32b4f149f815617ff0834a2,scene-a47fe0701d2b40628c47322c9f991986-1,weather.clear;area.highway;daytime.noon;season.winter;lighting.twilight;structure.regular;construction.unchanged,40,804,1206,2312,600,41,31.983258550246354,33.98717542039346,38.788911129319004,clear,highway,noon,winter,twilight,regular,unchanged,True,Q4_high,context_representative
a7e05268be114866b34c3cee83bdeda1,scene-b502fc44d4324e1cb0349f8fa46d4014-59,weather.clear;area.highway;daytime.morning;season.summer;lighting.illuminated;structure.tunnel;construction.unchanged,40,805,1206,2203,573,44,30.95016264683047,29.929308955185977,46.412054440701404,clear,highway,morning,summer,illuminated,tunnel,unchanged,True,Q4_high,context_representative
77a954e685904205bcd592f0f81655cd,scene-e3ee19c09730474890cdc9aada4f1f50-1,weather.overcast;area.rural;daytime.noon;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,805,1208,2237,552,35,7.360008915021743,1.2763826871760435,31.568006083096137,overcast,rural,noon,summer,illuminated,regular,unchanged,True,Q1_low,context_representative
c26c038324a640d18ae0fcdba61120e5,scene-cc3bdae2b0a244db821e609e2f31ac6b-5,weather.overcast;area.highway;daytime.morning;season.autumn;lighting.illuminated;structure.overpass;construction.unchanged,40,804,1205,2386,549,40,8.48681817359508,7.808936866118614,17.1010523135009,overcast,highway,morning,autumn,illuminated,overpass,unchanged,True,Q1_low,context_representative
f601091dd4024202952f6afab88eceb9,scene-d24a0af639f642b9a721437b6ac8a893-6,weather.clear;area.highway;daytime.evening;season.autumn;lighting.dark;structure.overpass;construction.roadworks,40,804,1206,2323,514,17,13.78597377633411,15.891925520556455,26.64855710152546,clear,highway,evening,autumn,dark,overpass,roadworks,True,Q2,context_representative
c8b39c9faff14f72a748f45dd8500469,scene-a47fe0701d2b40628c47322c9f991986-5,weather.clear;area.highway;daytime.noon;season.winter;lighting.twilight;structure.overpass;construction.unchanged,40,804,1206,2198,506,35,27.602876668298215,27.281676343742916,38.07984245629453,clear,highway,noon,winter,twilight,overpass,unchanged,True,Q3,context_representative
71d5664f43d54c90a8ce52839c1a8f04,scene-8e4cb91735074f69aaad8824fc4a5ff8-10,weather.overcast;area.rural;daytime.noon;season.autumn;lighting.illuminated;structure.underpass;construction.unchanged,40,805,1207,2266,484,28,15.296144908479064,15.39394939073121,19.994488661192225,overcast,rural,noon,autumn,illuminated,underpass,unchanged,True,Q2,context_representative
6a2ad3e3e14e460897430811321e04c1,scene-ca5c77238bd64f168aeb98c6dc06f022-3,weather.overcast;area.highway;daytime.noon;season.summer;lighting.illuminated;structure.tunnel;construction.unchanged,40,804,1205,2363,484,19,21.446952078090757,21.51797166548794,25.19368797204846,overcast,highway,noon,summer,illuminated,tunnel,unchanged,True,Q2,context_representative
47ddb280bb36493a9ef55bf79be40087,scene-f138f02d85464218939afe22de7b92bf-2,weather.overcast;area.rural;daytime.morning;season.winter;lighting.illuminated;structure.regular;construction.unchanged,40,805,1208,2392,483,19,12.143827058657337,13.974798000787075,17.77128965374576,overcast,rural,morning,winter,illuminated,regular,unchanged,True,Q2,context_representative
184ccfc136014ffeaf5a6a99be9455a7,scene-a47fe0701d2b40628c47322c9f991986-2,weather.clear;area.highway;daytime.noon;season.winter;lighting.twilight;structure.underpass;construction.unchanged,40,804,1205,2272,482,33,33.15538315781557,32.80268096924601,42.67980818394651,clear,highway,noon,winter,twilight,underpass,unchanged,True,Q4_high,context_representative
bfa953cef53146069dd6350179c775bc,scene-bbae3a9a7249479785a7598bafc84217-5,weather.fog;area.highway;daytime.morning;season.autumn;lighting.illuminated;structure.underpass;construction.roadworks,40,805,1207,2348,428,36,22.408946828921295,21.550977336542385,27.561295567005725,fog,highway,morning,autumn,illuminated,underpass,roadworks,True,Q2,context_representative
17156432133a43aaa77c53a5a4a66474,scene-733ceacf71ac460e89a2be2cc4e6495c-3,weather.clear;area.residential;daytime.noon;season.winter;lighting.illuminated;structure.regular;construction.unchanged,40,804,1205,2397,426,20,9.20560599604833,10.931669258324385,15.097282467739166,clear,residential,noon,winter,illuminated,regular,unchanged,True,Q2,context_representative
4f7db0c8462146db84fb874e30daae26,scene-a2fd0ce217b5420982d94bccc8e0614c-9,weather.clear;area.highway;daytime.noon;season.winter;lighting.other_lighting;structure.regular;construction.unchanged,40,804,1205,2364,416,33,14.514762274794917,9.620216987019791,39.61458230958924,clear,highway,noon,winter,other_lighting,regular,unchanged,True,Q1_low,context_representative
630bfd8f957f4ed7acd83e42d99f49f1,scene-19d55ce5a6a44f109a6909f484d23f76-1,weather.overcast;area.terminal;daytime.noon;season.autumn;lighting.illuminated;structure.regular;construction.unchanged,40,805,1207,2306,401,22,1.7142146279604464,0.359377322011722,4.40313642913861,overcast,terminal,noon,autumn,illuminated,regular,unchanged,True,Q1_low,context_representative
ee27fc483da44f52a071479d43f95df1,scene-19d55ce5a6a44f109a6909f484d23f76-5,weather.overcast;area.terminal;daytime.noon;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,805,1207,2306,392,22,1.117471156971858,0.2318355529029098,3.7999290173658564,overcast,terminal,noon,summer,illuminated,regular,unchanged,True,Q1_low,context_representative
a431cc88f09b42b98204c70deeeaa660,scene-9b7f8b017e8c48d9816c4afa150c60a2-3,weather.clear;area.highway;daytime.evening;season.autumn;lighting.twilight;structure.bridge;construction.unchanged,40,804,1205,2336,388,25,34.90022684183393,33.00027241959609,50.613787116215626,clear,highway,evening,autumn,twilight,bridge,unchanged,True,Q4_high,context_representative
d524527bfa2845c5bfe53952a5f50da5,scene-a6a87db5125846bda72ccfc9931ee153-2,weather.clear;area.rural;daytime.noon;season.winter;lighting.illuminated;structure.bridge;construction.unchanged,40,804,1208,2250,382,16,24.348809713780014,26.86117321678008,31.757789482532754,clear,rural,noon,winter,illuminated,bridge,unchanged,True,Q3,context_representative
0c96d91d9894417e8c58f51e8b23a2b6,scene-733ceacf71ac460e89a2be2cc4e6495c-10,weather.other_weather;area.highway;daytime.noon;season.winter;lighting.illuminated;structure.tunnel;construction.unchanged,40,804,1205,2412,370,11,17.089977008589116,17.067331204234023,19.9946823547763,other_weather,highway,noon,winter,illuminated,tunnel,unchanged,True,Q2,context_representative
10fae75ee6294029ab4529929d84440b,scene-8e4cb91735074f69aaad8824fc4a5ff8-11,weather.overcast;area.rural;daytime.noon;season.autumn;lighting.illuminated;structure.overpass;construction.unchanged,40,805,1207,2368,369,18,17.83262360365877,18.37544614024142,22.641384909563975,overcast,rural,noon,autumn,illuminated,overpass,unchanged,True,Q2,context_representative
c793b3ec5140494d928558f9adb4ab83,scene-a2fd0ce217b5420982d94bccc8e0614c-8,weather.clear;area.highway;daytime.noon;season.winter;lighting.illuminated;structure.underpass;construction.unchanged,40,804,1205,2284,363,22,29.874217766264568,32.47370264466947,42.026073326704754,clear,highway,noon,winter,illuminated,underpass,unchanged,True,Q4_high,context_representative
db5fbc77708e451ba0632d1e65a6e605,scene-8e4cb91735074f69aaad8824fc4a5ff8-20,weather.rain;area.rural;daytime.noon;season.autumn;lighting.illuminated;structure.bridge;construction.unchanged,40,805,1207,2357,344,17,19.2198492230818,18.396095511864303,22.65806278993113,rain,rural,noon,autumn,illuminated,bridge,unchanged,True,Q2,context_representative
b556aaeaad1843ba9138354334a58f5b,scene-a4d0d23b996a429b97d827a47a284692-2,weather.clear;area.rural;daytime.noon;season.winter;lighting.illuminated;structure.underpass;construction.unchanged,40,805,1208,2245,341,27,16.69177674460597,19.16981418995711,22.328320661157573,clear,rural,noon,winter,illuminated,underpass,unchanged,True,Q2,context_representative
e2525b5f68864901b951bc63235c4291,scene-8a3726a7bf664c0a93c846303753405c-1,weather.rain;area.residential;daytime.noon;season.winter;lighting.illuminated;structure.regular;construction.unchanged,40,804,1205,2331,308,37,4.964992094521584,0.9933772419123097,21.123796438256647,rain,residential,noon,winter,illuminated,regular,unchanged,True,Q1_low,context_representative
b1a5d39958334cb1922414438802cd1d,scene-107c9d01fd73443db745c516e25f71bc-1,weather.rain;area.rural;daytime.noon;season.autumn;lighting.illuminated;structure.overpass;construction.unchanged,40,805,1207,2304,282,18,17.49012595358668,18.584877788260094,20.088009424217333,rain,rural,noon,autumn,illuminated,overpass,unchanged,True,Q2,context_representative
212053f477ae4ae1aef685bbe1e38b28,scene-ae05e8a50c764314916025ab0482b126-3,weather.rain;area.rural;daytime.noon;season.winter;lighting.illuminated;structure.regular;construction.unchanged,40,805,1208,2154,233,10,16.14762405390341,15.643774113388659,27.508978510925466,rain,rural,noon,winter,illuminated,regular,unchanged,True,Q2,context_representative
9399dae5c9e34d99837104a600f67cc0,scene-ca5494b037de4f59b1cfa66e7c5d8ed3-2,weather.clear;area.terminal;daytime.morning;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,804,1206,2383,312,8,0.6969438832190965,0.09500997314752777,4.034767568843118,clear,terminal,morning,summer,illuminated,regular,unchanged,False,Q1_low,context_representative
035c713614a247feabe996f40f83a7e6,scene-f7f816a9689240f7aa2f20f77e67ecea-3,weather.overcast;area.rural;daytime.noon;season.winter;lighting.illuminated;structure.underpass;construction.unchanged,40,805,1208,2367,169,10,19.975494715636394,18.430448747187942,29.322058713273574,overcast,rural,noon,winter,illuminated,underpass,unchanged,False,Q2,context_representative
0c2ba79f27d648b0b170d984dc774e98,scene-0afa5cb3c6d34a998a7da1c6206511c7-4,weather.rain;area.highway;daytime.noon;season.autumn;lighting.glare;structure.regular;construction.unchanged,40,805,1207,2386,2273,92,11.564291507287859,7.8867766693559656,28.818707372503916,rain,highway,noon,autumn,glare,regular,unchanged,True,Q1_low,speed_balance
76abc0c349e54cb9b440a4d903ed873f,scene-3f542f89ec5241b6a4e30ca743adcf34-40,weather.overcast;area.highway;daytime.morning;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,804,1206,2377,942,82,24.794778863380994,24.558128387854815,35.498028520945255,overcast,highway,morning,summer,illuminated,regular,unchanged,True,Q2,speed_balance
caa456e4b887497d9dd0d6a4c7b8ee35,scene-b662852bb66c43b49c0dfacfdeebd2a5-12,weather.overcast;area.rural;daytime.noon;season.winter;lighting.illuminated;structure.bridge;construction.unchanged,40,804,1205,2387,358,21,18.584200920307293,18.740307267625422,23.835592814421833,overcast,rural,noon,winter,illuminated,bridge,unchanged,True,Q2,speed_balance
80cba02f00eb426082ef10da3e07ddb4,scene-b201f6e737e34c2d87830fc1e2911516-14,weather.rain;area.highway;daytime.noon;season.autumn;lighting.glare;structure.tunnel;construction.unchanged,40,805,1207,2418,603,18,17.17684826732968,16.611192340117245,20.399647043645096,rain,highway,noon,autumn,glare,tunnel,unchanged,True,Q2,speed_balance
5e3676d7055c4dfda022e6409875fbaf,scene-8fd3963427644c53a3aa7da1cefd455e-5,weather.overcast;area.highway;daytime.morning;season.summer;lighting.illuminated;structure.regular;construction.unchanged,40,804,1205,2386,700,41,26.523944593679435,24.025440771109754,34.35385636381934,overcast,highway,morning,summer,illuminated,regular,unchanged,True,Q2,speed_balance
